"ensembl_gene_id","external_gene_name","go_id","name_1006"
"ENSDARG00000102765","LONP1","GO:0051131","chaperone-mediated protein complex assembly"
"ENSDARG00000102765","LONP1","GO:0070407","oxidation-dependent protein catabolic process"
"ENSDARG00000102765","LONP1","GO:0009653","anatomical structure morphogenesis"
"ENSDARG00000005561","GFM2","GO:0032790","ribosome disassembly"
"ENSDARG00000005561","GFM2","GO:0005739","mitochondrion"
"ENSDARG00000005561","GFM2","GO:0003924","GTPase activity"
"ENSDARG00000005561","GFM2","GO:0005525","GTP binding"
"ENSDARG00000075561","si:dkey-76k16.5","GO:0047961","glycine N-acyltransferase activity"
"ENSDARG00000075561","si:dkey-76k16.5","GO:0005739","mitochondrion"
"ENSDARG00000002347","CYP11A1","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
"ENSDARG00000002347","CYP11A1","GO:0005506","iron ion binding"
"ENSDARG00000002347","CYP11A1","GO:0020037","heme binding"
"ENSDARG00000002347","CYP11A1","GO:0005739","mitochondrion"
"ENSDARG00000002347","CYP11A1","GO:0004497","monooxygenase activity"
"ENSDARG00000077481","si:dkey-76k16.6","GO:0047961","glycine N-acyltransferase activity"
"ENSDARG00000077481","si:dkey-76k16.6","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups"
"ENSDARG00000077481","si:dkey-76k16.6","GO:0005739","mitochondrion"
"ENSDARG00000104172","diabloa","GO:0006915","apoptotic process"
"ENSDARG00000104172","diabloa","GO:0005739","mitochondrion"
"ENSDARG00000104172","diabloa","GO:2001056","positive regulation of cysteine-type endopeptidase activity"
"ENSDARG00000077299","YARS2","GO:0043039","tRNA aminoacylation"
"ENSDARG00000077299","YARS2","GO:0004831","tyrosine-tRNA ligase activity"
"ENSDARG00000077299","YARS2","GO:0005829","cytosol"
"ENSDARG00000077299","YARS2","GO:0005524","ATP binding"
"ENSDARG00000077299","YARS2","GO:0003723","RNA binding"
"ENSDARG00000077299","YARS2","GO:0005739","mitochondrion"
"ENSDARG00000077299","YARS2","GO:0004812","aminoacyl-tRNA ligase activity"
"ENSDARG00000077299","YARS2","GO:0006412","translation"
"ENSDARG00000077299","YARS2","GO:0006437","tyrosyl-tRNA aminoacylation"
"ENSDARG00000077299","YARS2","GO:0000166","nucleotide binding"
"ENSDARG00000077299","YARS2","GO:0006418","tRNA aminoacylation for protein translation"
"ENSDARG00000033789","NDUFB7","GO:0045271","respiratory chain complex I"
"ENSDARG00000033789","NDUFB7","GO:0005739","mitochondrion"
"ENSDARG00000033789","NDUFB7","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000033789","NDUFB7","GO:0005758","mitochondrial intermembrane space"
"ENSDARG00000006546","AK4","GO:0016776","phosphotransferase activity, phosphate group as acceptor"
"ENSDARG00000006546","AK4","GO:0004017","adenylate kinase activity"
"ENSDARG00000006546","AK4","GO:0006139","nucleobase-containing compound metabolic process"
"ENSDARG00000006546","AK4","GO:0019205","nucleobase-containing compound kinase activity"
"ENSDARG00000006546","AK4","GO:0005739","mitochondrion"
"ENSDARG00000006546","AK4","GO:0005524","ATP binding"
"ENSDARG00000021404","zgc:110319","GO:0005739","mitochondrion"
"ENSDARG00000021404","zgc:110319","GO:0051536","iron-sulfur cluster binding"
"ENSDARG00000021404","zgc:110319","GO:0005506","iron ion binding"
"ENSDARG00000021404","zgc:110319","GO:0016226","iron-sulfur cluster assembly"
"ENSDARG00000021404","zgc:110319","GO:0051539","4 iron, 4 sulfur cluster binding"
"ENSDARG00000021404","zgc:110319","GO:0106035","protein maturation by [4Fe-4S] cluster transfer"
"ENSDARG00000022165","MGST1","GO:0016740","transferase activity"
"ENSDARG00000022165","MGST1","GO:0016020","membrane"
"ENSDARG00000022165","MGST1","GO:0005739","mitochondrion"
"ENSDARG00000022165","MGST1","GO:0005783","endoplasmic reticulum"
"ENSDARG00000022165","MGST1","GO:0005789","endoplasmic reticulum membrane"
"ENSDARG00000022165","MGST1","GO:0004364","glutathione transferase activity"
"ENSDARG00000022165","MGST1","GO:0005741","mitochondrial outer membrane"
"ENSDARG00000036329","NDUFA1","GO:0045271","respiratory chain complex I"
"ENSDARG00000036329","NDUFA1","GO:0005739","mitochondrion"
"ENSDARG00000036329","NDUFA1","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000036329","NDUFA1","GO:0003674","molecular_function"
"ENSDARG00000079124","MTERF4","GO:0006355","regulation of DNA-templated transcription"
"ENSDARG00000079124","MTERF4","GO:0005739","mitochondrion"
"ENSDARG00000079124","MTERF4","GO:0006390","mitochondrial transcription"
"ENSDARG00000079124","MTERF4","GO:0003690","double-stranded DNA binding"
"ENSDARG00000079124","MTERF4","GO:0061668","mitochondrial ribosome assembly"
"ENSDARG00000054533","ARAF","GO:0004694","eukaryotic translation initiation factor 2alpha kinase activity"
"ENSDARG00000054533","ARAF","GO:0035403","histone H3T6 kinase activity"
"ENSDARG00000054533","ARAF","GO:0005737","cytoplasm"
"ENSDARG00000054533","ARAF","GO:0046872","metal ion binding"
"ENSDARG00000054533","ARAF","GO:0007165","signal transduction"
"ENSDARG00000054533","ARAF","GO:0005829","cytosol"
"ENSDARG00000054533","ARAF","GO:0004672","protein kinase activity"
"ENSDARG00000054533","ARAF","GO:0005524","ATP binding"
"ENSDARG00000054533","ARAF","GO:0004674","protein serine/threonine kinase activity"
"ENSDARG00000054533","ARAF","GO:0046332","SMAD binding"
"ENSDARG00000054533","ARAF","GO:1900108","negative regulation of nodal signaling pathway"
"ENSDARG00000054533","ARAF","GO:0005739","mitochondrion"
"ENSDARG00000054533","ARAF","GO:0004709","MAP kinase kinase kinase activity"
"ENSDARG00000054533","ARAF","GO:0000165","MAPK cascade"
"ENSDARG00000054533","ARAF","GO:0006468","protein phosphorylation"
"ENSDARG00000054533","ARAF","GO:0004679","AMP-activated protein kinase activity"
"ENSDARG00000054533","ARAF","GO:0006338","chromatin remodeling"
"ENSDARG00000054533","ARAF","GO:0060392","negative regulation of SMAD protein signal transduction"
"ENSDARG00000054533","ARAF","GO:0004676","3-phosphoinositide-dependent protein kinase activity"
"ENSDARG00000054533","ARAF","GO:0004677","DNA-dependent protein kinase activity"
"ENSDARG00000054533","ARAF","GO:0004711","ribosomal protein S6 kinase activity"
"ENSDARG00000054533","ARAF","GO:0035175","histone H3S10 kinase activity"
"ENSDARG00000054533","ARAF","GO:0035402","histone H3T11 kinase activity"
"ENSDARG00000054533","ARAF","GO:0035979","histone H2AXS139 kinase activity"
"ENSDARG00000054533","ARAF","GO:0044022","histone H3S28 kinase activity"
"ENSDARG00000054533","ARAF","GO:0044023","histone H4S1 kinase activity"
"ENSDARG00000054533","ARAF","GO:0044024","histone H2AS1 kinase activity"
"ENSDARG00000054533","ARAF","GO:0044025","histone H2BS14 kinase activity"
"ENSDARG00000054533","ARAF","GO:0072354","histone H3T3 kinase activity"
"ENSDARG00000054533","ARAF","GO:0072371","histone H2AS121 kinase activity"
"ENSDARG00000054533","ARAF","GO:0072518","Rho-dependent protein serine/threonine kinase activity"
"ENSDARG00000054533","ARAF","GO:0140823","histone H2BS36 kinase activity"
"ENSDARG00000054533","ARAF","GO:0140855","histone H3S57 kinase activity"
"ENSDARG00000054533","ARAF","GO:0140857","histone H3T45 kinase activity"
"ENSDARG00000054533","ARAF","GO:1990244","histone H2AT120 kinase activity"
"ENSDARG00000042799","atpaf1","GO:0065003","protein-containing complex assembly"
"ENSDARG00000042799","atpaf1","GO:0005739","mitochondrion"
"ENSDARG00000092478","sdhaf1","GO:0005739","mitochondrion"
"ENSDARG00000092478","sdhaf1","GO:0003674","molecular_function"
"ENSDARG00000092478","sdhaf1","GO:0005759","mitochondrial matrix"
"ENSDARG00000092478","sdhaf1","GO:0034553","mitochondrial respiratory chain complex II assembly"
"ENSDARG00000044626","CCDC90B","GO:0016020","membrane"
"ENSDARG00000044626","CCDC90B","GO:0005739","mitochondrion"
"ENSDARG00000006031","ABAT","GO:0034386","4-aminobutyrate:2-oxoglutarate transaminase activity"
"ENSDARG00000006031","ABAT","GO:0005739","mitochondrion"
"ENSDARG00000006031","ABAT","GO:0030170","pyridoxal phosphate binding"
"ENSDARG00000006031","ABAT","GO:0008483","transaminase activity"
"ENSDARG00000006031","ABAT","GO:0009448","gamma-aminobutyric acid metabolic process"
"ENSDARG00000006031","ABAT","GO:0009450","gamma-aminobutyric acid catabolic process"
"ENSDARG00000006031","ABAT","GO:0047298","(S)-3-amino-2-methylpropionate transaminase activity"
"ENSDARG00000044092","atp5if1b","GO:0032780","negative regulation of ATP-dependent activity"
"ENSDARG00000044092","atp5if1b","GO:0042030","ATPase inhibitor activity"
"ENSDARG00000044092","atp5if1b","GO:0005739","mitochondrion"
"ENSDARG00000104111","MRPS30","GO:0005739","mitochondrion"
"ENSDARG00000104111","MRPS30","GO:0005840","ribosome"
"ENSDARG00000104111","MRPS30","GO:0006412","translation"
"ENSDARG00000104111","MRPS30","GO:0003735","structural constituent of ribosome"
"ENSDARG00000041575","trmt10c","GO:0008033","tRNA processing"
"ENSDARG00000041575","trmt10c","GO:0005739","mitochondrion"
"ENSDARG00000062916","MRPL37","GO:0005739","mitochondrion"
"ENSDARG00000062916","MRPL37","GO:0005840","ribosome"
"ENSDARG00000062916","MRPL37","GO:0006412","translation"
"ENSDARG00000062916","MRPL37","GO:0003735","structural constituent of ribosome"
"ENSDARG00000099776","GLUL","GO:0005737","cytoplasm"
"ENSDARG00000099776","GLUL","GO:0005524","ATP binding"
"ENSDARG00000099776","GLUL","GO:0005739","mitochondrion"
"ENSDARG00000099776","GLUL","GO:0016874","ligase activity"
"ENSDARG00000099776","GLUL","GO:0004356","glutamine synthetase activity"
"ENSDARG00000099776","GLUL","GO:0006542","glutamine biosynthetic process"
"ENSDARG00000099776","GLUL","GO:0003824","catalytic activity"
"ENSDARG00000092677","coa6","GO:0008535","respiratory chain complex IV assembly"
"ENSDARG00000092677","coa6","GO:0005739","mitochondrion"
"ENSDARG00000035468","SLC25A25","GO:0016020","membrane"
"ENSDARG00000035468","SLC25A25","GO:0055085","transmembrane transport"
"ENSDARG00000035468","SLC25A25","GO:0005509","calcium ion binding"
"ENSDARG00000035468","SLC25A25","GO:0005739","mitochondrion"
"ENSDARG00000035468","SLC25A25","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000068125","nfu1","GO:0005739","mitochondrion"
"ENSDARG00000068125","nfu1","GO:0051536","iron-sulfur cluster binding"
"ENSDARG00000068125","nfu1","GO:0005506","iron ion binding"
"ENSDARG00000068125","nfu1","GO:0016226","iron-sulfur cluster assembly"
"ENSDARG00000068125","nfu1","GO:0051539","4 iron, 4 sulfur cluster binding"
"ENSDARG00000068125","nfu1","GO:0106035","protein maturation by [4Fe-4S] cluster transfer"
"ENSDARG00000014956","diablob","GO:0006915","apoptotic process"
"ENSDARG00000014956","diablob","GO:0005739","mitochondrion"
"ENSDARG00000014956","diablob","GO:2001056","positive regulation of cysteine-type endopeptidase activity"
"ENSDARG00000038956","fdx1b","GO:0005739","mitochondrion"
"ENSDARG00000038956","fdx1b","GO:0051536","iron-sulfur cluster binding"
"ENSDARG00000038956","fdx1b","GO:0051537","2 iron, 2 sulfur cluster binding"
"ENSDARG00000038956","fdx1b","GO:0009055","electron transfer activity"
"ENSDARG00000038956","fdx1b","GO:0006694","steroid biosynthetic process"
"ENSDARG00000038956","fdx1b","GO:0034651","cortisol biosynthetic process"
"ENSDARG00000038956","fdx1b","GO:0022900","electron transport chain"
"ENSDARG00000038956","fdx1b","GO:0140647","P450-containing electron transport chain"
"ENSDARG00000090389","ndufv3","GO:0045271","respiratory chain complex I"
"ENSDARG00000090389","ndufv3","GO:0005739","mitochondrion"
"ENSDARG00000103856","ptcd3","GO:0043024","ribosomal small subunit binding"
"ENSDARG00000103856","ptcd3","GO:0032543","mitochondrial translation"
"ENSDARG00000103856","ptcd3","GO:0005739","mitochondrion"
"ENSDARG00000103856","ptcd3","GO:0019843","rRNA binding"
"ENSDARG00000103856","ptcd3","GO:0005515","protein binding"
"ENSDARG00000010108","BRI3BP","GO:0016020","membrane"
"ENSDARG00000010108","BRI3BP","GO:0005739","mitochondrion"
"ENSDARG00000060199","mrpl18","GO:0005737","cytoplasm"
"ENSDARG00000060199","mrpl18","GO:0005739","mitochondrion"
"ENSDARG00000060199","mrpl18","GO:0003735","structural constituent of ribosome"
"ENSDARG00000060199","mrpl18","GO:0006412","translation"
"ENSDARG00000060199","mrpl18","GO:0005840","ribosome"
"ENSDARG00000060199","mrpl18","GO:1990904","ribonucleoprotein complex"
"ENSDARG00000060199","mrpl18","GO:0008097","5S rRNA binding"
"ENSDARG00000044551","ATG9A","GO:0016020","membrane"
"ENSDARG00000044551","ATG9A","GO:0005739","mitochondrion"
"ENSDARG00000044551","ATG9A","GO:0031966","mitochondrial membrane"
"ENSDARG00000044551","ATG9A","GO:0003674","molecular_function"
"ENSDARG00000044551","ATG9A","GO:0005794","Golgi apparatus"
"ENSDARG00000044551","ATG9A","GO:0005783","endoplasmic reticulum"
"ENSDARG00000044551","ATG9A","GO:0005789","endoplasmic reticulum membrane"
"ENSDARG00000044551","ATG9A","GO:0006914","autophagy"
"ENSDARG00000044551","ATG9A","GO:0034727","piecemeal microautophagy of the nucleus"
"ENSDARG00000044551","ATG9A","GO:0000407","phagophore assembly site"
"ENSDARG00000044551","ATG9A","GO:0006869","lipid transport"
"ENSDARG00000044551","ATG9A","GO:0005776","autophagosome"
"ENSDARG00000044551","ATG9A","GO:0061709","reticulophagy"
"ENSDARG00000044551","ATG9A","GO:0005768","endosome"
"ENSDARG00000044551","ATG9A","GO:0031902","late endosome membrane"
"ENSDARG00000044551","ATG9A","GO:0034497","protein localization to phagophore assembly site"
"ENSDARG00000044551","ATG9A","GO:0055038","recycling endosome membrane"
"ENSDARG00000044551","ATG9A","GO:0000421","autophagosome membrane"
"ENSDARG00000044551","ATG9A","GO:0000423","mitophagy"
"ENSDARG00000044551","ATG9A","GO:0034045","phagophore assembly site membrane"
"ENSDARG00000104487","MTHFS","GO:0005737","cytoplasm"
"ENSDARG00000104487","MTHFS","GO:0046872","metal ion binding"
"ENSDARG00000104487","MTHFS","GO:0005524","ATP binding"
"ENSDARG00000104487","MTHFS","GO:0005739","mitochondrion"
"ENSDARG00000104487","MTHFS","GO:0030272","5-formyltetrahydrofolate cyclo-ligase activity"
"ENSDARG00000104487","MTHFS","GO:0009396","folic acid-containing compound biosynthetic process"
"ENSDARG00000104487","MTHFS","GO:0035999","tetrahydrofolate interconversion"
"ENSDARG00000100025","uqcc4","GO:0005739","mitochondrion"
"ENSDARG00000100025","uqcc4","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000100025","uqcc4","GO:0034551","mitochondrial respiratory chain complex III assembly"
"ENSDARG00000004282","zgc:77375","GO:0005739","mitochondrion"
"ENSDARG00000004282","zgc:77375","GO:0046474","glycerophospholipid biosynthetic process"
"ENSDARG00000096003","atp5md","GO:0045259","proton-transporting ATP synthase complex"
"ENSDARG00000096003","atp5md","GO:0016020","membrane"
"ENSDARG00000096003","atp5md","GO:0005739","mitochondrion"
"ENSDARG00000096003","atp5md","GO:0031966","mitochondrial membrane"
"ENSDARG00000045230","cox6b1","GO:0016020","membrane"
"ENSDARG00000045230","cox6b1","GO:0005739","mitochondrion"
"ENSDARG00000045230","cox6b1","GO:0045277","respiratory chain complex IV"
"ENSDARG00000021154","zgc:92040","GO:0016491","oxidoreductase activity"
"ENSDARG00000021154","zgc:92040","GO:0005739","mitochondrion"
"ENSDARG00000021154","zgc:92040","GO:0006560","proline metabolic process"
"ENSDARG00000021154","zgc:92040","GO:0071949","FAD binding"
"ENSDARG00000021154","zgc:92040","GO:0004657","proline dehydrogenase activity"
"ENSDARG00000021154","zgc:92040","GO:0006562","proline catabolic process"
"ENSDARG00000021154","zgc:92040","GO:0010133","proline catabolic process to glutamate"
"ENSDARG00000069282","bbc3","GO:0090200","positive regulation of release of cytochrome c from mitochondria"
"ENSDARG00000069282","bbc3","GO:0097193","intrinsic apoptotic signaling pathway"
"ENSDARG00000069282","bbc3","GO:0043065","positive regulation of apoptotic process"
"ENSDARG00000069282","bbc3","GO:0005739","mitochondrion"
"ENSDARG00000018146","gpx1a","GO:0005829","cytosol"
"ENSDARG00000018146","gpx1a","GO:0005739","mitochondrion"
"ENSDARG00000018146","gpx1a","GO:0004601","peroxidase activity"
"ENSDARG00000018146","gpx1a","GO:0006979","response to oxidative stress"
"ENSDARG00000018146","gpx1a","GO:0098869","cellular oxidant detoxification"
"ENSDARG00000018146","gpx1a","GO:0004602","glutathione peroxidase activity"
"ENSDARG00000018146","gpx1a","GO:0006749","glutathione metabolic process"
"ENSDARG00000018146","gpx1a","GO:0010269","response to selenium ion"
"ENSDARG00000018146","gpx1a","GO:0042542","response to hydrogen peroxide"
"ENSDARG00000018146","gpx1a","GO:0042744","hydrogen peroxide catabolic process"
"ENSDARG00000054848","PDK4","GO:0004672","protein kinase activity"
"ENSDARG00000054848","PDK4","GO:0005524","ATP binding"
"ENSDARG00000054848","PDK4","GO:0016301","kinase activity"
"ENSDARG00000054848","PDK4","GO:0005739","mitochondrion"
"ENSDARG00000054848","PDK4","GO:0005759","mitochondrial matrix"
"ENSDARG00000054848","PDK4","GO:0008286","insulin receptor signaling pathway"
"ENSDARG00000054848","PDK4","GO:0004740","pyruvate dehydrogenase (acetyl-transferring) kinase activity"
"ENSDARG00000054848","PDK4","GO:0010906","regulation of glucose metabolic process"
"ENSDARG00000054848","PDK4","GO:0010510","regulation of acetyl-CoA biosynthetic process from pyruvate"
"ENSDARG00000080000","SLC25A1","GO:0016020","membrane"
"ENSDARG00000080000","SLC25A1","GO:0005739","mitochondrion"
"ENSDARG00000080000","SLC25A1","GO:0031966","mitochondrial membrane"
"ENSDARG00000080000","SLC25A1","GO:0006843","mitochondrial citrate transmembrane transport"
"ENSDARG00000080000","SLC25A1","GO:0071913","citrate secondary active transmembrane transporter activity"
"ENSDARG00000057414","PHB1","GO:0016020","membrane"
"ENSDARG00000057414","PHB1","GO:0005739","mitochondrion"
"ENSDARG00000057414","PHB1","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000057414","PHB1","GO:0071897","DNA biosynthetic process"
"ENSDARG00000058041","NDUFA8","GO:0045271","respiratory chain complex I"
"ENSDARG00000058041","NDUFA8","GO:0006120","mitochondrial electron transport, NADH to ubiquinone"
"ENSDARG00000058041","NDUFA8","GO:0005739","mitochondrion"
"ENSDARG00000058041","NDUFA8","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000059128","UQCRH","GO:0045275","respiratory chain complex III"
"ENSDARG00000059128","UQCRH","GO:0005739","mitochondrion"
"ENSDARG00000059128","UQCRH","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000059128","UQCRH","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c"
"ENSDARG00000014313","ATP5PF","GO:0045259","proton-transporting ATP synthase complex"
"ENSDARG00000014313","ATP5PF","GO:0005739","mitochondrion"
"ENSDARG00000014313","ATP5PF","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000014313","ATP5PF","GO:0015078","proton transmembrane transporter activity"
"ENSDARG00000014313","ATP5PF","GO:0015986","proton motive force-driven ATP synthesis"
"ENSDARG00000014313","ATP5PF","GO:1902600","proton transmembrane transport"
"ENSDARG00000014313","ATP5PF","GO:0045263","proton-transporting ATP synthase complex, coupling factor F(o)"
"ENSDARG00000060594","HADHA","GO:0016507","mitochondrial fatty acid beta-oxidation multienzyme complex"
"ENSDARG00000060594","HADHA","GO:0004300","enoyl-CoA hydratase activity"
"ENSDARG00000060594","HADHA","GO:0006631","fatty acid metabolic process"
"ENSDARG00000060594","HADHA","GO:0003857","3-hydroxyacyl-CoA dehydrogenase activity"
"ENSDARG00000060594","HADHA","GO:0070403","NAD+ binding"
"ENSDARG00000060594","HADHA","GO:0006635","fatty acid beta-oxidation"
"ENSDARG00000060594","HADHA","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
"ENSDARG00000060594","HADHA","GO:0005739","mitochondrion"
"ENSDARG00000060594","HADHA","GO:0016491","oxidoreductase activity"
"ENSDARG00000060594","HADHA","GO:0003824","catalytic activity"
"ENSDARG00000095776","HCCS","GO:0005739","mitochondrion"
"ENSDARG00000095776","HCCS","GO:0004408","holocytochrome-c synthase activity"
"ENSDARG00000039346","ndufa5","GO:0045271","respiratory chain complex I"
"ENSDARG00000039346","ndufa5","GO:0005739","mitochondrion"
"ENSDARG00000039346","ndufa5","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000039346","ndufa5","GO:0022904","respiratory electron transport chain"
"ENSDARG00000010021","GRPEL1","GO:0005739","mitochondrion"
"ENSDARG00000010021","GRPEL1","GO:0000774","adenyl-nucleotide exchange factor activity"
"ENSDARG00000010021","GRPEL1","GO:0051082","unfolded protein binding"
"ENSDARG00000010021","GRPEL1","GO:0006457","protein folding"
"ENSDARG00000010021","GRPEL1","GO:0042803","protein homodimerization activity"
"ENSDARG00000010021","GRPEL1","GO:0030150","protein import into mitochondrial matrix"
"ENSDARG00000010021","GRPEL1","GO:0051087","protein-folding chaperone binding"
"ENSDARG00000010021","GRPEL1","GO:0005759","mitochondrial matrix"
"ENSDARG00000010021","GRPEL1","GO:0001405","PAM complex, Tim23 associated import motor"
"ENSDARG00000028131","HCCS","GO:0005739","mitochondrion"
"ENSDARG00000028131","HCCS","GO:0004408","holocytochrome-c synthase activity"
"ENSDARG00000031366","RTN4IP1","GO:0005739","mitochondrion"
"ENSDARG00000031366","RTN4IP1","GO:0016491","oxidoreductase activity"
"ENSDARG00000012325","zgc:110269","GO:0003677","DNA binding"
"ENSDARG00000012325","zgc:110269","GO:0005634","nucleus"
"ENSDARG00000012325","zgc:110269","GO:0046872","metal ion binding"
"ENSDARG00000012325","zgc:110269","GO:0005739","mitochondrion"
"ENSDARG00000012325","zgc:110269","GO:0006260","DNA replication"
"ENSDARG00000012325","zgc:110269","GO:0004518","nuclease activity"
"ENSDARG00000012325","zgc:110269","GO:0000287","magnesium ion binding"
"ENSDARG00000012325","zgc:110269","GO:0006281","DNA repair"
"ENSDARG00000012325","zgc:110269","GO:0004519","endonuclease activity"
"ENSDARG00000012325","zgc:110269","GO:0017108","5'-flap endonuclease activity"
"ENSDARG00000012325","zgc:110269","GO:0005654","nucleoplasm"
"ENSDARG00000012325","zgc:110269","GO:0005730","nucleolus"
"ENSDARG00000012325","zgc:110269","GO:0004527","exonuclease activity"
"ENSDARG00000012325","zgc:110269","GO:0030145","manganese ion binding"
"ENSDARG00000012325","zgc:110269","GO:0004523","RNA-DNA hybrid ribonuclease activity"
"ENSDARG00000012325","zgc:110269","GO:0008409","5'-3' exonuclease activity"
"ENSDARG00000012325","zgc:110269","GO:0003824","catalytic activity"
"ENSDARG00000010655","PPM1K","GO:0046872","metal ion binding"
"ENSDARG00000010655","PPM1K","GO:0005739","mitochondrion"
"ENSDARG00000010655","PPM1K","GO:0043066","negative regulation of apoptotic process"
"ENSDARG00000010655","PPM1K","GO:0007507","heart development"
"ENSDARG00000010655","PPM1K","GO:0004721","phosphoprotein phosphatase activity"
"ENSDARG00000010655","PPM1K","GO:0004722","protein serine/threonine phosphatase activity"
"ENSDARG00000010655","PPM1K","GO:0001889","liver development"
"ENSDARG00000010655","PPM1K","GO:0031016","pancreas development"
"ENSDARG00000010655","PPM1K","GO:0007420","brain development"
"ENSDARG00000010655","PPM1K","GO:0048565","digestive tract development"
"ENSDARG00000010655","PPM1K","GO:0043169","cation binding"
"ENSDARG00000010655","PPM1K","GO:1902531","regulation of intracellular signal transduction"
"ENSDARG00000045927","SLC25A44","GO:0015658","branched-chain amino acid transmembrane transporter activity"
"ENSDARG00000045927","SLC25A44","GO:0009083","branched-chain amino acid catabolic process"
"ENSDARG00000045927","SLC25A44","GO:0005739","mitochondrion"
"ENSDARG00000045927","SLC25A44","GO:0055085","transmembrane transport"
"ENSDARG00000032919","CHCHD3","GO:0061617","MICOS complex"
"ENSDARG00000032919","CHCHD3","GO:0005739","mitochondrion"
"ENSDARG00000094749","HTRA2","GO:0006508","proteolysis"
"ENSDARG00000094749","HTRA2","GO:0004252","serine-type endopeptidase activity"
"ENSDARG00000094749","HTRA2","GO:0005739","mitochondrion"
"ENSDARG00000094749","HTRA2","GO:0043065","positive regulation of apoptotic process"
"ENSDARG00000094749","HTRA2","GO:0008236","serine-type peptidase activity"
"ENSDARG00000094749","HTRA2","GO:0005515","protein binding"
"ENSDARG00000094749","HTRA2","GO:0012501","programmed cell death"
"ENSDARG00000019963","SFXN1","GO:0016020","membrane"
"ENSDARG00000019963","SFXN1","GO:0055085","transmembrane transport"
"ENSDARG00000019963","SFXN1","GO:0006811","monoatomic ion transport"
"ENSDARG00000019963","SFXN1","GO:0005739","mitochondrion"
"ENSDARG00000019963","SFXN1","GO:0031966","mitochondrial membrane"
"ENSDARG00000019963","SFXN1","GO:0034220","monoatomic ion transmembrane transport"
"ENSDARG00000019963","SFXN1","GO:0022857","transmembrane transporter activity"
"ENSDARG00000019963","SFXN1","GO:0005743","mitochondrial inner membrane"
"ENSDARG00000019963","SFXN1","GO:0042541","hemoglobin biosynthetic process"
"ENSDARG00000019963","SFXN1","GO:0015075","monoatomic ion transmembrane transporter activity"
"ENSDARG00000019963","SFXN1","GO:0006730","one-carbon metabolic process"
"ENSDARG00000019963","SFXN1","GO:0006865","amino acid transport"
"ENSDARG00000019963","SFXN1","GO:0140300","serine import into mitochondrion"
"ENSDARG00000019963","SFXN1","GO:0043362","nucleate erythrocyte maturation"
"ENSDARG00000103019","gstp1.1","GO:0005634","nucleus"
"ENSDARG00000103019","gstp1.1","GO:0016740","transferase activity"
"ENSDARG00000103019","gstp1.1","GO:0005737","cytoplasm"
"ENSDARG00000103019","gstp1.1","GO:0005829","cytosol"
"ENSDARG00000103019","gstp1.1","GO:0005739","mitochondrion"
"ENSDARG00000103019","gstp1.1","GO:0004364","glutathione transferase activity"
"ENSDARG00000103019","gstp1.1","GO:0006749","glutathione metabolic process"
"ENSDARG00000103019","gstp1.1","GO:0009636","response to toxic substance"
"ENSDARG00000053575","GPAT2","GO:0016020","membrane"
"ENSDARG00000053575","GPAT2","GO:0006629","lipid metabolic process"
"ENSDARG00000053575","GPAT2","GO:0005739","mitochondrion"
"ENSDARG00000053575","GPAT2","GO:0016746","acyltransferase activity"
"ENSDARG00000053575","GPAT2","GO:0008374","O-acyltransferase activity"
"ENSDARG00000053575","GPAT2","GO:0019432","triglyceride biosynthetic process"
"ENSDARG00000053575","GPAT2","GO:0004366","glycerol-3-phosphate O-acyltransferase activity"
"ENSDARG00000053575","GPAT2","GO:0006650","glycerophospholipid metabolic process"
"ENSDARG00000016613","MCAT","GO:0005739","mitochondrion"
"ENSDARG00000016613","MCAT","GO:0006633","fatty acid biosynthetic process"
"ENSDARG00000016613","MCAT","GO:0016740","transferase activity"
"ENSDARG00000016613","MCAT","GO:0004314","[acyl-carrier-protein] S-malonyltransferase activity"
"ENSDARG00000016613","MCAT","GO:0032787","monocarboxylic acid metabolic process"
"ENSDARG00000077075","fastk","GO:0016301","kinase activity"
"ENSDARG00000077075","fastk","GO:0005739","mitochondrion"
"ENSDARG00000077075","fastk","GO:0003723","RNA binding"
"ENSDARG00000077075","fastk","GO:0005759","mitochondrial matrix"
"ENSDARG00000077075","fastk","GO:0035770","ribonucleoprotein granule"
"ENSDARG00000077075","fastk","GO:0044528","regulation of mitochondrial mRNA stability"
"ENSDARG00000077075","fastk","GO:0000963","mitochondrial RNA processing"
"ENSDARG00000035905","SLC25A44","GO:0015658","branched-chain amino acid transmembrane transporter activity"
"ENSDARG00000035905","SLC25A44","GO:0009083","branched-chain amino acid catabolic process"
